,4,   2 810,1.38%,5.66%
,5,   3 031,1.49%,7.15%
,6,   3 102,1.52%,8.67%
,7,   3 405,1.67%,10.34%
,8,   3 373,1.65%,11.99%
,9,   3 562,1.75%,13.74%
,10,   3 354,1.65%,15.38%
,11,   3 435,1.68%,17.07%
,12,   3 687,1.81%,18.88%
,13,   3 542,1.74%,20.61%
,14,   3 425,1.68%,22.29%
,15,   3 217,1.58%,23.87%
,16,   3 239,1.59%,25.46%
,17,   3 355,1.65%,27.11%
,18,   3 349,1.64%,28.75%
,19,   3 272,1.60%,30.35%
,20,   3 318,1.63%,31.98%
,21,   3 313,1.62%,33.60%
,22,   3 450,1.69%,35.30%
,23,   3 196,1.57%,36.86%
,24,   3 242,1.59%,38.45%
,25,   3 282,1.61%,40.06%
,26,   3 219,1.58%,41.64%
,27,   3 217,1.58%,43.22%
,28,   3 092,1.52%,44.74%
,29,   3 147,1.54%,46.28%
,30,   3 270,1.60%,47.88%
,31,   3 155,1.55%,49.43%
,32,   3 149,1.54%,50.98%
,33,   3 058,1.50%,52.48%
,34,   3 092,1.52%,53.99%
,35,   3 159,1.55%,55.54%
,36,   2 998,1.47%,57.01%
,37,   2 827,1.39%,58.40%
,38,   2 849,1.40%,59.80%
,39,   2 986,1.46%,61.26%
,40,   3 037,1.49%,62.75%
,41,   2 716,1.33%,64.08%
,42,   2 860,1.40%,65.49%
,43,   2 823,1.38%,66.87%
,44,   2 691,1.32%,68.19%
,45,   2 835,1.39%,69.58%
,46,   2 550,1.25%,70.83%
,47,   2 623,1.29%,72.12%
,48,   2 532,1.24%,73.36%
,49,   2 484,1.22%,74.58%
,50,   2 446,1.20%,75.78%
,51,   2 363,1.16%,76.94%
,52,   2 282,1.12%,78.06%
,53,   2 129,1.04%,79.10%
,54,   2 137,1.05%,80.15%
,55,   2 071,1.02%,81.16%
,56,   1 927,0.95%,82.11%
,57,   1 849,0.91%,83.02%
,58,   1 948,0.96%,83.97%
,59,   1 941,0.95%,84.92%
,60,   1 777,0.87%,85.79%
,61,   1 685,0.83%,86.62%
,62,   1 691,0.83%,87.45%
,63,   1 593,0.78%,88.23%
,64,   1 444,0.71%,88.94%
,65,   1 514,0.74%,89.68%
,66,   1 445,0.71%,90.39%
,67,   1 420,0.70%,91.09%
,68,   1 288,0.63%,91.72%
,69,   1 304,0.64%,92.36%
,70,   1 198,0.59%,92.95%
,71,   1 144,0.56%,93.51%
,72,   1 140,0.56%,94.07%
,73,   1 123,0.55%,94.62%
,74,    994,0.49%,95.11%
,75,    977,0.48%,95.58%
,76,    914,0.45%,96.03%
,77,    887,0.44%,96.47%
,78,    808,0.40%,96.86%
,79,    752,0.37%,97.23%
,80,    710,0.35%,97.58%
,81,    609,0.30%,97.88%
,82,    598,0.29%,98.17%
,83,    559,0.27%,98.45%
,84,    493,0.24%,98.69%
,85,    442,0.22%,98.91%
,86,    385,0.19%,99.09%
,87,    353,0.17%,99.27%
,88,    277,0.14%,99.40%
,89,    250,0.12%,99.53%
,90,    224,0.11%,99.64%
,91,    188,0.09%,99.73%
,92,    149,0.07%,99.80%
,93,    113,0.06%,99.86%
,94,    84,0.04%,99.90%
,95,    78,0.04%,99.94%
,96,    36,0.02%,99.95%
,97,    31,0.02%,99.97%
,98,    19,0.01%,99.98%
,99,    18,0.01%,99.99%
,100,    9,0.00%,99.99%
,101,    3,0.00%,99.99%
,102,    7,0.00%,100.00%
,103,    1,0.00%,100.00%
,104,    1,0.00%,100.00%
,105,    1,0.00%,100.00%
,107,    1,0.00%,100.00%
,108,    2,0.00%,100.00%
,110,    1,0.00%,100.00%
,Total,   203 888,100.00%,100.00%
,,,,
,AREA # 02063,Comuna 9,,
,,,,
,Edad,Casos,%,Acumulado %
,0,   1 067,0.64%,0.64%
,1,   1 141,0.68%,1.32%
,2,   1 350,0.80%,2.12%
,3,   1 566,0.93%,3.05%
,4,   1 660,0.99%,4.04%
,5,   1 789,1.07%,5.11%
,6,   1 892,1.13%,6.23%
,7,   2 114,1.26%,7.49%
,8,   1 993,1.19%,8.68%
,9,   1 995,1.19%,9.87%
,10,   2 131,1.27%,11.14%
,11,   2 168,1.29%,12.43%
,12,   2 238,1.33%,13.76%
,13,   2 173,1.29%,15.05%
,14,   2 151,1.28%,16.34%
,15,   2 261,1.35%,17.68%
,16,   2 266,1.35%,19.03%
,17,   2 373,1.41%,20.44%
,18,   2 321,1.38%,21.83%
,19,   2 219,1.32%,23.15%
,20,   2 184,1.30%,24.45%
,21,   2 274,1.35%,25.80%
,22,   2 301,1.37%,27.17%
,23,   2 096,1.25%,28.42%
,24,   2 126,1.27%,29.69%
,25,   2 121,1.26%,30.95%
,26,   2 175,1.30%,32.25%
,27,   2 317,1.38%,33.63%
,28,   1 938,1.15%,34.78%
,29,   2 218,1.32%,36.10%
,30,   2 242,1.34%,37.44%
,31,   2 259,1.35%,38.78%
,32,   2 310,1.38%,40.16%
,33,   2 358,1.40%,41.56%
,34,   2 285,1.36%,42.92%
,35,   2 360,1.41%,44.33%
,36,   2 441,1.45%,45.78%
,37,   2 342,1.39%,47.18%
,38,   2 352,1.40%,48.58%
,39,   2 411,1.44%,50.01%
,40,   2 613,1.56%,51.57%
,41,   2 451,1.46%,53.03%
,42,   2 602,1.55%,54.58%
,43,   2 471,1.47%,56.05%
,44,   2 467,1.47%,57.52%
,45,   2 561,1.53%,59.05%
,46,   2 459,1.46%,60.51%
,47,   2 520,1.50%,62.01%
,48,   2 276,1.36%,63.37%
,49,   2 408,1.43%,64.80%
,50,   2 461,1.47%,66.27%
,51,   2 194,1.31%,67.57%
,52,   2 195,1.31%,68.88%
,53,   2 156,1.28%,70.16%
,54,   2 049,1.22%,71.38%
,55,   1 974,1.18%,72.56%
,56,   1 960,1.17%,73.73%
,57,   1 867,1.11%,74.84%
,58,   1 934,1.15%,75.99%
,59,   2 050,1.22%,77.21%
,60,   2 011,1.20%,78.41%
,61,   1 790,1.07%,79.48%
,62,   1 812,1.08%,80.56%
,63,   1 852,1.10%,81.66%
,64,   1 705,1.02%,82.67%
,65,   1 779,1.06%,83.73%
,66,   1 688,1.01%,84.74%
,67,   1 695,1.01%,85.75%
,68,   1 627,0.97%,86.72%
,69,   1 509,0.90%,87.62%
,70,   1 489,0.89%,88.50%
,71,   1 459,0.87%,89.37%
,72,   1 399,0.83%,90.20%
,73,   1 344,0.80%,91.01%
,74,   1 419,0.85%,91.85%
,75,   1 337,0.80%,92.65%
,76,   1 276,0.76%,93.41%
,77,   1 205,0.72%,94.12%
,78,   1 036,0.62%,94.74%
,79,    990,0.59%,95.33%
,80,    897,0.53%,95.86%
,81,    813,0.48%,96.35%
,82,    830,0.49%,96.84%
,83,    701,0.42%,97.26%
,84,    665,0.40%,97.66%
,85,    561,0.33%,97.99%
,86,    517,0.31%,98.30%
,87,    524,0.31%,98.61%
,88,    430,0.26%,98.87%
,89,    364,0.22%,99.08%
,90,    347,0.21%,99.29%
,91,    273,0.16%,99.45%
,92,    260,0.15%,99.61%
,93,    193,0.11%,99.72%
,94,    147,0.09%,99.81%
,95,    86,0.05%,99.86%
,96,    70,0.04%,99.90%
,97,    63,0.04%,99.94%
,98,    34,0.02%,99.96%
,99,    36,0.02%,99.98%
,100,    10,0.01%,99.99%
,101,    9,0.01%,99.99%
,102,    4,0.00%,100.00%
,103,    1,0.00%,100.00%
,105,    1,0.00%,100.00%
,106,    1,0.00%,100.00%
,107,    1,0.00%,100.00%
,108,    1,0.00%,100.00%
,109,    1,0.00%,100.00%
,Total,   167 908,100.00%,100.00%
,,,,
,AREA # 02070,Comuna 10,,
,,,,
,Edad,Casos,%,Acumulado %
,0,   1 013,0.59%,0.59%
,1,   1 168,0.68%,1.27%
,2,   1 329,0.77%,2.04%
,3,   1 377,0.80%,2.84%
,4,   1 626,0.95%,3.79%
,5,   1 742,1.01%,4.80%
,6,   1 834,1.07%,5.87%
,7,   1 851,1.08%,6.95%
,8,   1 893,1.10%,8.05%
,9,   1 816,1.06%,9.10%
,10,   1 873,1.09%,10.19%
,11,   1 960,1.14%,11.33%
,12,   2 059,1.20%,12.53%
,13,   1 940,1.13%,13.66%
,14,   1 975,1.15%,14.81%
,15,   1 979,1.15%,15.96%
,16,   2 102,1.22%,17.18%
,17,   2 172,1.26%,18.45%
,18,   2 086,1.21%,19.66%
,19,   2 027,1.18%,20.84%
,20,   2 083,1.21%,22.05%
,21,   2 039,1.19%,23.24%
,22,   2 066,1.20%,24.44%
,23,   2 000,1.16%,25.60%
,24,   2 137,1.24%,26.85%
,25,   2 094,1.22%,28.06%
,26,   2 138,1.24%,29.31%
,27,   2 141,1.25%,30.55%
,28,   2 073,1.21%,31.76%
,29,   2 312,1.34%,33.10%
,30,   2 370,1.38%,34.48%
,31,   2 458,1.43%,35.91%
,32,   2 370,1.38%,37.29%
,33,   2 497,1.45%,38.74%
,34,   2 380,1.38%,40.13%
,35,   2 652,1.54%,41.67%
,36,   2 480,1.44%,43.11%
,37,   2 512,1.46%,44.58%
,38,   2 468,1.44%,46.01%
,39,   2 556,1.49%,47.50%
,40,   2 579,1.50%,49.00%
,41,   2 677,1.56%,50.56%
,42,   2 730,1.59%,52.14%
,43,   2 554,1.49%,53.63%
,44,   2 518,1.46%,55.09%
,45,   2 732,1.59%,56.68%
,46,   2 663,1.55%,58.23%
,47,   2 532,1.47%,59.71%
,48,   2 408,1.40%,61.11%
,49,   2 387,1.39%,62.50%
,50,   2 522,1.47%,63.96%
,51,   2 182,1.27%,65.23%
,52,   2 186,1.27%,66.50%
,53,   2 098,1.22%,67.72%
,54,   2 042,1.19%,68.91%
,55,   2 022,1.18%,70.09%
,56,   2 043,1.19%,71.28%
,57,   2 015,1.17%,72.45%
,58,   2 023,1.18%,73.63%
,59,   2 083,1.21%,74.84%
,60,   2 145,1.25%,76.09%
,61,   1 974,1.15%,77.23%
,62,   2 057,1.20%,78.43%
,63,   2 048,1.19%,79.62%
,64,   2 031,1.18%,80.80%
,65,   2 015,1.17%,81.98%
,66,   1 995,1.16%,83.14%
,67,   1 852,1.08%,84.21%
,68,   1 754,1.02%,85.23%
,69,   1 753,1.02%,86.25%
,70,   1 805,1.05%,87.30%
,71,   1 771,1.03%,88.33%
,72,   1 676,0.98%,89.31%
,73,   1 564,0.91%,90.22%
,74,   1 476,0.86%,91.08%
,75,   1 445,0.84%,91.92%
,76,   1 444,0.84%,92.76%
,77,   1 300,0.76%,93.52%
,78,   1 172,0.68%,94.20%
,79,   1 087,0.63%,94.83%
,80,   1 007,0.59%,95.42%
,81,    962,0.56%,95.97%
,82,    877,0.51%,96.49%
,83,    811,0.47%,96.96%
,84,    724,0.42%,97.38%
,85,    702,0.41%,97.79%
,86,    604,0.35%,98.14%
,87,    540,0.31%,98.45%
,88,    494,0.29%,98.74%
,89,    444,0.26%,99.00%
,90,    381,0.22%,99.22%
,91,    344,0.20%,99.42%
,92,    257,0.15%,99.57%
,93,    192,0.11%,99.68%
,94,    171,0.10%,99.78%
,95,    125,0.07%,99.85%
,96,    90,0.05%,99.91%
,97,    77,0.04%,99.95%
,98,    28,0.02%,99.97%
,99,    23,0.01%,99.98%
,100,    14,0.01%,99.99%
,101,    10,0.01%,99.99%
,102,    4,0.00%,100.00%
,103,    3,0.00%,100.00%
,104,    1,0.00%,100.00%
,106,    1,0.00%,100.00%
,110,    2,0.00%,100.00%
,Total,   171 896,100.00%,100.00%
,,,,
,AREA # 02077,Comuna 11,,
,,,,
,Edad,Casos,%,Acumulado %
,0,   1 244,0.62%,0.62%
,1,   1 235,0.61%,1.23%
,2,   1 508,0.75%,1.97%
,3,   1 687,0.84%,2.81%
,4,   1 740,0.86%,3.67%
,5,   1 894,0.94%,4.61%
,6,   1 982,0.98%,5.59%
,7,   2 028,1.00%,6.60%
,8,   2 103,1.04%,7.64%
,9,   2 213,1.10%,8.73%
,10,   2 057,1.02%,9.75%
,11,   2 290,1.13%,10.89%
,12,   2 249,1.11%,12.00%
,13,   2 228,1.10%,13.10%
,14,   2 191,1.09%,14.19%
,15,   2 252,1.12%,15.30%
,16,   2 380,1.18%,16.48%
,17,   2 396,1.19%,17.67%
,18,   2 471,1.22%,18.89%
,19,   2 337,1.16%,20.05%
,20,   2 385,1.18%,21.23%
,21,   2 487,1.23%,22.46%
,22,   2 405,1.19%,23.66%
,23,   2 324,1.15%,24.81%
,24,   2 213,1.10%,25.90%
,25,   2 281,1.13%,27.03%
,26,   2 436,1.21%,28.24%
,27,   2 530,1.25%,29.49%
,28,   2 525,1.25%,30.74%
,29,   2 603,1.29%,32.03%
,30,   2 735,1.35%,33.39%
,31,   2 744,1.36%,34.75%
,32,   2 838,1.41%,36.15%
,33,   2 880,1.43%,37.58%
,34,   2 743,1.36%,38.94%
,35,   3 013,1.49%,40.43%
,36,   3 082,1.53%,41.95%
,37,   2 982,1.48%,43.43%
,38,   3 032,1.50%,44.93%
,39,   2 873,1.42%,46.36%
,40,   3 222,1.60%,47.95%
,41,   3 002,1.49%,49.44%
,42,   3 309,1.64%,51.08%
,43,   3 212,1.59%,52.67%
,44,   3 297,1.63%,54.30%
,45,   3 294,1.63%,55.93%
,46,   3 303,1.64%,57.57%
,47,   3 013,1.49%,59.06%
,48,   2 909,1.44%,60.50%
,49,   2 870,1.42%,61.92%
,50,   2 929,1.45%,63.37%
,51,   2 711,1.34%,64.72%
,52,   2 607,1.29%,66.01%
,53,   2 637,1.31%,67.31%
,54,   2 493,1.23%,68.55%
,55,   2 433,1.21%,69.75%
,56,   2 566,1.27%,71.02%
,57,   2 460,1.22%,72.24%
,58,   2 296,1.14%,73.38%
,59,   2 433,1.21%,74.59%
,60,   2 468,1.22%,75.81%
,61,   2 373,1.18%,76.98%
,62,   2 399,1.19%,78.17%
,63,   2 435,1.21%,79.38%
,64,   2 340,1.16%,80.54%
,65,   2 412,1.19%,81.73%
,66,   2 120,1.05%,82.78%
,67,   2 156,1.07%,83.85%
,68,   2 083,1.03%,84.88%
,69,   2 106,1.04%,85.92%
,70,   2 103,1.04%,86.97%
,71,   2 090,1.04%,88.00%
,72,   2 030,1.01%,89.01%
,73,   1 853,0.92%,89.92%
,74,   1 748,0.87%,90.79%
,75,   1 876,0.93%,91.72%
,76,   1 616,0.80%,92.52%
,77,   1 649,0.82%,93.34%
,78,   1 454,0.72%,94.06%
,79,   1 347,0.67%,94.72%
,80,   1 269,0.63%,95.35%
,81,   1 169,0.58%,95.93%
,82,   1 066,0.53%,96.46%
,83,    898,0.44%,96.90%
,84,    872,0.43%,97.33%
,85,    810,0.40%,97.74%
,86,    750,0.37%,98.11%
,87,    647,0.32%,98.43%
,88,    567,0.28%,98.71%
,89,    534,0.26%,98.97%
,90,    475,0.24%,99.21%
,91,    415,0.21%,99.41%
,92,    307,0.15%,99.57%
,93,    233,0.12%,99.68%
,94,    190,0.09%,99.78%
,95,    133,0.07%,99.84%
,96,    99,0.05%,99.89%
,97,    90,0.04%,99.94%
,98,    47,0.02%,99.96%
,99,    34,0.02%,99.98%
,100,    20,0.01%,99.99%
,101,    13,0.01%,99.99%
,102,    7,0.00%,100.00%
,103,    3,0.00%,100.00%
,104,    3,0.00%,100.00%
,105,    1,0.00%,100.00%
,106,    2,0.00%,100.00%
,107,    1,0.00%,100.00%
,Total,   201 905,100.00%,100.00%
,,,,
,AREA # 02084,Comuna 12,,
,,,,
,Edad,Casos,%,Acumulado %
,0,   1 745,0.74%,0.74%
,1,   1 648,0.70%,1.44%
,2,   1 873,0.80%,2.24%
,3,   1 986,0.84%,3.08%
,4,   2 213,0.94%,4.02%
,5,   2 477,1.05%,5.07%
,6,   2 484,1.06%,6.13%
,7,   2 477,1.05%,7.18%
,8,   2 489,1.06%,8.24%
,9,   2 436,1.03%,9.27%
,10,   2 377,1.01%,10.28%
,11,   2 495,1.06%,11.34%
,12,   2 452,1.04%,12.39%
,13,   2 443,1.04%,13.42%
,14,   2 357,1.00%,14.43%
,15,   2 414,1.03%,15.45%
,16,   2 467,1.05%,16.50%
,17,   2 431,1.03%,17.53%
,18,   2 503,1.06%,18.60%
,19,   2 450,1.04%,19.64%
,20,   2 440,1.04%,20.67%
,21,   2 420,1.03%,21.70%
,22,   2 535,1.08%,22.78%
,23,   2 482,1.05%,23.83%
,24,   2 557,1.09%,24.92%
,25,   2 786,1.18%,26.10%
,26,   2 932,1.25%,27.35%
,27,   3 092,1.31%,28.66%
,28,   3 169,1.35%,30.01%
,29,   3 476,1.48%,31.49%
,30,   3 814,1.62%,33.11%
,31,   3 960,1.68%,34.79%
,32,   4 058,1.72%,36.51%
,33,   4 016,1.71%,38.22%
,34,   4 013,1.71%,39.92%
,35,   4 379,1.86%,41.78%
,36,   4 338,1.84%,43.63%
,37,   4 044,1.72%,45.35%
,38,   4 106,1.74%,47.09%
,39,   3 911,1.66%,48.75%
,40,   4 138,1.76%,50.51%
,41,   3 983,1.69%,52.20%
,42,   4 132,1.76%,53.96%
,43,   3 990,1.70%,55.65%
,44,   3 895,1.65%,57.31%
,45,   3 989,1.69%,59.00%
,46,   3 864,1.64%,60.64%
,47,   3 691,1.57%,62.21%
,48,   3 316,1.41%,63.62%
,49,   3 223,1.37%,64.99%
,50,   3 194,1.36%,66.35%
,51,   2 934,1.25%,67.59%
,52,   2 854,1.21%,68.81%
,53,   2 620,1.11%,69.92%
,54,   2 675,1.14%,71.06%
,55,   2 545,1.08%,72.14%
,56,   2 623,1.11%,73.25%
,57,   2 604,1.11%,74.36%
,58,   2 635,1.12%,75.48%
,59,   2 667,1.13%,76.61%
,60,   2 696,1.15%,77.76%
,61,   2 474,1.05%,78.81%
,62,   2 546,1.08%,79.89%
,63,   2 526,1.07%,80.96%
,64,   2 433,1.03%,82.00%
,65,   2 615,1.11%,83.11%
,66,   2 273,0.97%,84.07%
,67,   2 308,0.98%,85.05%
,68,   2 225,0.95%,86.00%
,69,   2 278,0.97%,86.97%
,70,   2 273,0.97%,87.93%
,71,   2 141,0.91%,88.84%
,72,   2 168,0.92%,89.76%
,73,   2 047,0.87%,90.63%
,74,   1 976,0.84%,91.47%
,75,   1 992,0.85%,92.32%
,76,   1 811,0.77%,93.09%
,77,   1 755,0.75%,93.84%
,78,   1 614,0.69%,94.52%
,79,   1 383,0.59%,95.11%
,80,   1 364,0.58%,95.69%
,81,   1 243,0.53%,96.22%
,82,   1 160,0.49%,96.71%
,83,   1 049,0.45%,97.15%
,84,    896,0.38%,97.54%
,85,    829,0.35%,97.89%
,86,    799,0.34%,98.23%
,87,    715,0.30%,98.53%
,88,    609,0.26%,98.79%
,89,    581,0.25%,99.04%
,90,    507,0.22%,99.25%
,91,    418,0.18%,99.43%
,92,    353,0.15%,99.58%
,93,    260,0.11%,99.69%
,94,    231,0.10%,99.79%
,95,    134,0.06%,99.84%
,96,    108,0.05%,99.89%
,97,    82,0.03%,99.93%
,98,    82,0.03%,99.96%
,99,    31,0.01%,99.97%
,100,    23,0.01%,99.98%
,101,    13,0.01%,99.99%
,102,    5,0.00%,99.99%
,103,    11,0.00%,100.00%
,104,    2,0.00%,100.00%
,105,    5,0.00%,100.00%
,106,    3,0.00%,100.00%
,Total,   235 364,100.00%,100.00%
,,,,
,AREA # 02091,Comuna 13,,
,,,,
,Edad,Casos,%,Acumulado %
,0,   1 841,0.70%,0.70%
,1,   1 698,0.65%,1.35%
,2,   1 965,0.75%,2.10%
,3,   1 955,0.75%,2.84%
,4,   2 238,0.85%,3.70%
,5,   2 360,0.90%,4.60%
,6,   2 405,0.92%,5.51%
,7,   2 479,0.94%,6.46%
,8,   2 548,0.97%,7.43%
,9,   2 523,0.96%,8.39%
,10,   2 542,0.97%,9.36%
,11,   2 650,1.01%,10.37%
,12,   2 627,1.00%,11.37%
,13,   2 607,0.99%,12.37%
,14,   2 551,0.97%,13.34%
,15,   2 687,1.02%,14.36%
,16,   2 700,1.03%,15.39%
,17,   2 689,1.03%,16.42%
,18,   3 077,1.17%,17.59%
,19,   2 918,1.11%,18.70%
,20,   2 918,1.11%,19.81%
,21,   3 180,1.21%,21.03%
,22,   3 152,1.20%,22.23%
,23,   3 153,1.20%,23.43%
,24,   3 196,1.22%,24.65%
,25,   3 374,1.29%,25.93%
,26,   3 430,1.31%,27.24%
,27,   3 534,1.35%,28.59%
,28,   3 701,1.41%,30.00%
,29,   3 816,1.45%,31.45%
,30,   4 102,1.56%,33.02%
,31,   4 176,1.59%,34.61%
,32,   4 095,1.56%,36.17%
,33,   4 176,1.59%,37.76%
,34,   4 023,1.53%,39.30%
,35,   4 115,1.57%,40.86%
,36,   4 199,1.60%,42.47%
,37,   4 061,1.55%,44.01%
,38,   4 018,1.53%,45.55%
,39,   3 876,1.48%,47.02%
,40,   4 113,1.57%,48.59%
,41,   3 930,1.50%,50.09%
,42,   3 916,1.49%,51.58%
,43,   3 934,1.50%,53.08%
,44,   3 987,1.52%,54.60%
,45,   4 197,1.60%,56.20%
,46,   4 052,1.54%,57.75%
,47,   3 944,1.50%,59.25%
,48,   3 610,1.38%,60.63%
,49,   3 761,1.43%,62.06%
,50,   3 766,1.44%,63.49%
,51,   3 545,1.35%,64.85%
,52,   3 314,1.26%,66.11%
,53,   3 190,1.22%,67.33%
,54,   3 118,1.19%,68.51%
,55,   3 169,1.21%,69.72%
,56,   3 124,1.19%,70.91%
,57,   3 096,1.18%,72.09%
,58,   2 961,1.13%,73.22%
,59,   3 041,1.16%,74.38%
,60,   3 008,1.15%,75.53%
,61,   2 841,1.08%,76.61%
,62,   2 843,1.08%,77.69%
,63,   2 796,1.07%,78.76%
,64,   2 634,1.00%,79.76%
,65,   2 864,1.09%,80.86%
,66,   2 665,1.02%,81.87%
,67,   2 602,0.99%,82.86%
,68,   2 572,0.98%,83.84%
,69,   2 654,1.01%,84.86%
,70,   2 646,1.01%,85.86%
,71,   2 471,0.94%,86.81%
,72,   2 570,0.98%,87.79%
,73,   2 428,0.93%,88.71%
,74,   2 491,0.95%,89.66%
,75,   2 362,0.90%,90.56%
,76,   2 380,0.91%,91.47%
,77,   2 275,0.87%,92.34%
,78,   2 110,0.80%,93.14%
,79,   1 964,0.75%,93.89%
,80,   1 831,0.70%,94.59%
,81,   1 649,0.63%,95.22%
,82,   1 552,0.59%,95.81%
,83,   1 419,0.54%,96.35%
,84,   1 267,0.48%,96.83%
,85,   1 136,0.43%,97.26%
,86,   1 084,0.41%,97.68%
,87,    999,0.38%,98.06%
,88,    883,0.34%,98.39%
,89,    810,0.31%,98.70%
,90,    739,0.28%,98.99%
,91,    613,0.23%,99.22%
,92,    530,0.20%,99.42%
,93,    413,0.16%,99.58%
,94,    318,0.12%,99.70%
,95,    242,0.09%,99.79%
,96,    191,0.07%,99.86%
,97,    129,0.05%,99.91%
,98,    78,0.03%,99.94%
,99,    65,0.02%,99.97%
,100,    35,0.01%,99.98%
,101,    15,0.01%,99.99%
,102,    15,0.01%,99.99%
,103,    8,0.00%,100.00%
,104,    5,0.00%,100.00%
,105,    2,0.00%,100.00%
,107,    2,0.00%,100.00%
,108,    1,0.00%,100.00%
,Total,   262 330,100.00%,100.00%
,,,,
,AREA # 02098,Comuna 14,,
,,,,
,Edad,Casos,%,Acumulado %
,0,   1 800,0.73%,0.73%
,1,   1 653,0.67%,1.40%
,2,   1 761,0.71%,2.11%
,3,   1 834,0.74%,2.85%
,4,   1 850,0.75%,3.60%
,5,   2 017,0.82%,4.41%
,6,   2 039,0.82%,5.24%
,7,   2 200,0.89%,6.13%
,8,   2 074,0.84%,6.97%
,9,   2 062,0.83%,7.80%
,10,   2 018,0.82%,8.62%
,11,   2 069,0.84%,9.45%
,12,   2 077,0.84%,10.29%
,13,   2 054,0.83%,11.13%
,14,   1 982,0.80%,11.93%
,15,   2 048,0.83%,12.76%
,16,   2 016,0.82%,13.57%
,17,   2 237,0.90%,14.48%
,18,   2 992,1.21%,15.69%
,19,   3 209,1.30%,16.98%
,20,   3 407,1.38%,18.36%
,21,   3 515,1.42%,19.78%
,22,   3 880,1.57%,21.35%
,23,   3 859,1.56%,22.91%
,24,   3 912,1.58%,24.50%
,25,   4 159,1.68%,26.18%
,26,   4 060,1.64%,27.82%
,27,   4 451,1.80%,29.62%
,28,   4 223,1.71%,31.33%
,29,   4 468,1.81%,33.13%
,30,   4 730,1.91%,35.05%
,31,   4 692,1.90%,36.95%
,32,   4 520,1.83%,38.77%
,33,   4 522,1.83%,40.60%
,34,   4 488,1.82%,42.42%
,35,   4 312,1.74%,44.16%
,36,   4 177,1.69%,45.85%
,37,   4 157,1.68%,47.53%
,38,   3 894,1.57%,49.11%
,39,   3 710,1.50%,50.61%
,40,   3 708,1.50%,52.11%
,41,   3 600,1.46%,53.56%
,42,   3 497,1.41%,54.98%
,43,   3 488,1.41%,56.39%
,44,   3 373,1.36%,57.75%
,45,   3 439,1.39%,59.14%
,46,   3 206,1.30%,60.44%
,47,   3 214,1.30%,61.74%
,48,   3 103,1.25%,62.99%
,49,   3 030,1.23%,64.22%
,50,   3 245,1.31%,65.53%
,51,   2 890,1.17%,66.70%
,52,   2 903,1.17%,67.88%
,53,   2 750,1.11%,68.99%
,54,   2 774,1.12%,70.11%
,55,   2 749,1.11%,71.22%
,56,   2 781,1.12%,72.35%
,57,   2 796,1.13%,73.48%
,58,   2 651,1.07%,74.55%
,59,   2 739,1.11%,75.66%
,60,   2 791,1.13%,76.79%
,61,   2 569,1.04%,77.83%
,62,   2 647,1.07%,78.90%
,63,   2 537,1.03%,79.92%
,64,   2 425,0.98%,80.90%
,65,   2 601,1.05%,81.95%
,66,   2 371,0.96%,82.91%
,67,   2 380,0.96%,83.88%
,68,   2 251,0.91%,84.79%
,69,   2 327,0.94%,85.73%
,70,   2 449,0.99%,86.72%
,71,   2 269,0.92%,87.64%
,72,   2 200,0.89%,88.53%
,73,   2 090,0.85%,89.37%
,74,   2 178,0.88%,90.25%
,75,   2 172,0.88%,91.13%
,76,   2 160,0.87%,92.00%
,77,   2 006,0.81%,92.82%
,78,   1 935,0.78%,93.60%
,79,   1 738,0.70%,94.30%
,80,   1 627,0.66%,94.96%
,81,   1 472,0.60%,95.55%
,82,   1 413,0.57%,96.13%
,83,   1 317,0.53%,96.66%
,84,   1 141,0.46%,97.12%
,85,   1 063,0.43%,97.55%
,86,    872,0.35%,97.90%
,87,    895,0.36%,98.26%
,88,    715,0.29%,98.55%
,89,    719,0.29%,98.84%
,90,    588,0.24%,99.08%
,91,    509,0.21%,99.29%
,92,    408,0.17%,99.45%
,93,    369,0.15%,99.60%
,94,    310,0.13%,99.73%
,95,    204,0.08%,99.81%
,96,    158,0.06%,99.87%
,97,    118,0.05%,99.92%
,98,    67,0.03%,99.95%
,99,    61,0.02%,99.97%
,100,    20,0.01%,99.98%
,101,    20,0.01%,99.99%
,102,    11,0.00%,99.99%
,103,    6,0.00%,100.00%
,104,    4,0.00%,100.00%
,105,    1,0.00%,100.00%
,106,    2,0.00%,100.00%
,109,    1,0.00%,100.00%
,110,    1,0.00%,100.00%
,Total,   247 252,100.00%,100.00%
,,,,
,AREA # 02105,Comuna 15,,
,,,,
,Edad,Casos,%,Acumulado %
,0,   1 301,0.67%,0.67%
,1,   1 270,0.65%,1.32%
,2,   1 489,0.76%,2.08%
,3,   1 666,0.85%,2.93%
,4,   1 817,0.93%,3.86%
,5,   1 845,0.94%,4.81%
,6,   1 974,1.01%,5.82%
,7,   2 011,1.03%,6.85%
,8,   1 948,1.00%,7.85%
,9,   2 040,1.04%,8.89%
,10,   2 007,1.03%,9.92%
,11,   2 092,1.07%,10.99%
,12,   1 996,1.02%,12.01%
,13,   2 027,1.04%,13.05%
,14,   1 888,0.97%,14.02%
,15,   1 995,1.02%,15.04%
,16,   2 034,1.04%,16.08%
,17,   2 210,1.13%,17.21%
,18,   2 157,1.10%,18.32%
